"Notes"	"Occurrence State"	"Occurrence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Utah"	"49"	"Jan., 2021"	"2021/01"	47	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2021"	"2021/02"	40	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2021"	"2021/03"	42	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2021"	"2021/04"	59	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2021"	"2021/05"	46	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2021"	"2021/06"	48	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2021"	"2021/07"	56	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2021"	"2021/08"	43	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2021"	"2021/09"	42	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2021"	"2021/10"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2021"	"2021/11"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2021"	"2021/12"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2022 (provisional)"	"2022/01"	53	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2022 (provisional)"	"2022/02"	39	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2022 (provisional)"	"2022/03"	48	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2022 (provisional)"	"2022/04"	29	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2022 (provisional)"	"2022/05"	38	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2022 (provisional)"	"2022/06"	35	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2022 (provisional)"	"2022/07"	38	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2022 (provisional)"	"2022/08"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2022 (provisional)"	"2022/09"	39	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2022 (provisional)"	"2022/10"	34	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2022 (provisional)"	"2022/11"	50	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2022 (provisional)"	"2022/12"	45	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2023 (provisional)"	"2023/01"	50	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2023 (provisional)"	"2023/02"	45	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2023 (provisional)"	"2023/03"	12	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2018"	"2018/01"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2018"	"2018/02"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2018"	"2018/03"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2018"	"2018/04"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2018"	"2018/05"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2018"	"2018/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2018"	"2018/07"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2018"	"2018/08"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2018"	"2018/09"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2018"	"2018/10"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2018"	"2018/11"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2018"	"2018/12"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2019"	"2019/01"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2019"	"2019/02"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2019"	"2019/03"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2019"	"2019/04"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2019"	"2019/05"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2019"	"2019/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2019"	"2019/07"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2019"	"2019/08"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2019"	"2019/09"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2019"	"2019/10"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2019"	"2019/11"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2019"	"2019/12"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2020"	"2020/01"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2020"	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2020"	"2020/03"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2020"	"2020/04"	17	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2020"	"2020/05"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2020"	"2020/06"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2020"	"2020/07"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2020"	"2020/08"	17	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2020"	"2020/09"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2020"	"2020/10"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2020"	"2020/11"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2020"	"2020/12"	20	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2021"	"2021/01"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2021"	"2021/02"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2021"	"2021/03"	25	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2021"	"2021/04"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2021"	"2021/05"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2021"	"2021/06"	17	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2021"	"2021/07"	24	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2021"	"2021/08"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2021"	"2021/09"	23	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2021"	"2021/10"	19	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2021"	"2021/11"	23	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2021"	"2021/12"	17	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2022 (provisional)"	"2022/01"	20	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2022 (provisional)"	"2022/02"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2022 (provisional)"	"2022/03"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2022 (provisional)"	"2022/04"	18	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2022 (provisional)"	"2022/05"	20	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2022 (provisional)"	"2022/06"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2022 (provisional)"	"2022/07"	32	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2022 (provisional)"	"2022/08"	21	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2022 (provisional)"	"2022/09"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2022 (provisional)"	"2022/10"	22	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2022 (provisional)"	"2022/11"	18	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2022 (provisional)"	"2022/12"	26	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2023 (provisional)"	"2023/01"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2023 (provisional)"	"2023/02"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2023 (provisional)"	"2023/03"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2018"	"2018/01"	89	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2018"	"2018/02"	102	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2018"	"2018/03"	112	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2018"	"2018/04"	100	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2018"	"2018/05"	115	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2018"	"2018/06"	104	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2018"	"2018/07"	106	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2018"	"2018/08"	132	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2018"	"2018/09"	130	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2018"	"2018/10"	120	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2018"	"2018/11"	99	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2018"	"2018/12"	79	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2019"	"2019/01"	118	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2019"	"2019/02"	112	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2019"	"2019/03"	119	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2019"	"2019/04"	114	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2019"	"2019/05"	125	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2019"	"2019/06"	103	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2019"	"2019/07"	96	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2019"	"2019/08"	113	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2019"	"2019/09"	110	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2019"	"2019/10"	146	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2019"	"2019/11"	122	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2019"	"2019/12"	132	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2020"	"2020/01"	145	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2020"	"2020/02"	119	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2020"	"2020/03"	138	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2020"	"2020/04"	186	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2020"	"2020/05"	225	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2020"	"2020/06"	162	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2020"	"2020/07"	194	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2020"	"2020/08"	186	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2020"	"2020/09"	175	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2020"	"2020/10"	181	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2020"	"2020/11"	169	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2020"	"2020/12"	181	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2021"	"2021/01"	221	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2021"	"2021/02"	178	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2021"	"2021/03"	245	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2021"	"2021/04"	238	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2021"	"2021/05"	193	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2021"	"2021/06"	194	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2021"	"2021/07"	188	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2021"	"2021/08"	209	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2021"	"2021/09"	216	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2021"	"2021/10"	202	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2021"	"2021/11"	188	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2021"	"2021/12"	202	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2022 (provisional)"	"2022/01"	192	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2022 (provisional)"	"2022/02"	189	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2022 (provisional)"	"2022/03"	216	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2022 (provisional)"	"2022/04"	175	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2022 (provisional)"	"2022/05"	211	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2022 (provisional)"	"2022/06"	186	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2022 (provisional)"	"2022/07"	196	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2022 (provisional)"	"2022/08"	223	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2022 (provisional)"	"2022/09"	192	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2022 (provisional)"	"2022/10"	196	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2022 (provisional)"	"2022/11"	180	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2022 (provisional)"	"2022/12"	219	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2023 (provisional)"	"2023/01"	207	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2023 (provisional)"	"2023/02"	185	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2023 (provisional)"	"2023/03"	130	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"Jan., 2018"	"2018/01"	82	Not Applicable	Not Applicable
	"Washington"	"53"	"Feb., 2018"	"2018/02"	89	Not Applicable	Not Applicable
	"Washington"	"53"	"Mar., 2018"	"2018/03"	84	Not Applicable	Not Applicable
	"Washington"	"53"	"Apr., 2018"	"2018/04"	74	Not Applicable	Not Applicable
	"Washington"	"53"	"May, 2018"	"2018/05"	88	Not Applicable	Not Applicable
	"Washington"	"53"	"Jun., 2018"	"2018/06"	82	Not Applicable	Not Applicable
	"Washington"	"53"	"Jul., 2018"	"2018/07"	76	Not Applicable	Not Applicable
	"Washington"	"53"	"Aug., 2018"	"2018/08"	84	Not Applicable	Not Applicable
	"Washington"	"53"	"Sep., 2018"	"2018/09"	81	Not Applicable	Not Applicable
	"Washington"	"53"	"Oct., 2018"	"2018/10"	91	Not Applicable	Not Applicable
	"Washington"	"53"	"Nov., 2018"	"2018/11"	70	Not Applicable	Not Applicable
	"Washington"	"53"	"Dec., 2018"	"2018/12"	87	Not Applicable	Not Applicable
	"Washington"	"53"	"Jan., 2019"	"2019/01"	100	Not Applicable	Not Applicable
	"Washington"	"53"	"Feb., 2019"	"2019/02"	82	Not Applicable	Not Applicable
	"Washington"	"53"	"Mar., 2019"	"2019/03"	83	Not Applicable	Not Applicable
	"Washington"	"53"	"Apr., 2019"	"2019/04"	73	Not Applicable	Not Applicable
	"Washington"	"53"	"May, 2019"	"2019/05"	74	Not Applicable	Not Applicable
	"Washington"	"53"	"Jun., 2019"	"2019/06"	99	Not Applicable	Not Applicable
	"Washington"	"53"	"Jul., 2019"	"2019/07"	92	Not Applicable	Not Applicable
	"Washington"	"53"	"Aug., 2019"	"2019/08"	97	Not Applicable	Not Applicable
	"Washington"	"53"	"Sep., 2019"	"2019/09"	94	Not Applicable	Not Applicable
	"Washington"	"53"	"Oct., 2019"	"2019/10"	89	Not Applicable	Not Applicable
	"Washington"	"53"	"Nov., 2019"	"2019/11"	86	Not Applicable	Not Applicable
	"Washington"	"53"	"Dec., 2019"	"2019/12"	104	Not Applicable	Not Applicable
	"Washington"	"53"	"Jan., 2020"	"2020/01"	110	Not Applicable	Not Applicable
	"Washington"	"53"	"Feb., 2020"	"2020/02"	98	Not Applicable	Not Applicable
	"Washington"	"53"	"Mar., 2020"	"2020/03"	123	Not Applicable	Not Applicable
	"Washington"	"53"	"Apr., 2020"	"2020/04"	150	Not Applicable	Not Applicable
	"Washington"	"53"	"May, 2020"	"2020/05"	156	Not Applicable	Not Applicable
	"Washington"	"53"	"Jun., 2020"	"2020/06"	141	Not Applicable	Not Applicable
	"Washington"	"53"	"Jul., 2020"	"2020/07"	134	Not Applicable	Not Applicable
	"Washington"	"53"	"Aug., 2020"	"2020/08"	132	Not Applicable	Not Applicable
	"Washington"	"53"	"Sep., 2020"	"2020/09"	114	Not Applicable	Not Applicable
	"Washington"	"53"	"Oct., 2020"	"2020/10"	124	Not Applicable	Not Applicable
	"Washington"	"53"	"Nov., 2020"	"2020/11"	126	Not Applicable	Not Applicable
	"Washington"	"53"	"Dec., 2020"	"2020/12"	149	Not Applicable	Not Applicable
	"Washington"	"53"	"Jan., 2021"	"2021/01"	163	Not Applicable	Not Applicable
	"Washington"	"53"	"Feb., 2021"	"2021/02"	139	Not Applicable	Not Applicable
	"Washington"	"53"	"Mar., 2021"	"2021/03"	178	Not Applicable	Not Applicable
	"Washington"	"53"	"Apr., 2021"	"2021/04"	184	Not Applicable	Not Applicable
	"Washington"	"53"	"May, 2021"	"2021/05"	172	Not Applicable	Not Applicable
	"Washington"	"53"	"Jun., 2021"	"2021/06"	173	Not Applicable	Not Applicable
	"Washington"	"53"	"Jul., 2021"	"2021/07"	192	Not Applicable	Not Applicable
	"Washington"	"53"	"Aug., 2021"	"2021/08"	205	Not Applicable	Not Applicable
	"Washington"	"53"	"Sep., 2021"	"2021/09"	179	Not Applicable	Not Applicable
	"Washington"	"53"	"Oct., 2021"	"2021/10"	188	Not Applicable	Not Applicable
	"Washington"	"53"	"Nov., 2021"	"2021/11"	167	Not Applicable	Not Applicable
	"Washington"	"53"	"Dec., 2021"	"2021/12"	168	Not Applicable	Not Applicable
	"Washington"	"53"	"Jan., 2022 (provisional)"	"2022/01"	192	Not Applicable	Not Applicable
	"Washington"	"53"	"Feb., 2022 (provisional)"	"2022/02"	180	Not Applicable	Not Applicable
	"Washington"	"53"	"Mar., 2022 (provisional)"	"2022/03"	185	Not Applicable	Not Applicable
	"Washington"	"53"	"Apr., 2022 (provisional)"	"2022/04"	171	Not Applicable	Not Applicable
	"Washington"	"53"	"May, 2022 (provisional)"	"2022/05"	191	Not Applicable	Not Applicable
	"Washington"	"53"	"Jun., 2022 (provisional)"	"2022/06"	189	Not Applicable	Not Applicable
	"Washington"	"53"	"Jul., 2022 (provisional)"	"2022/07"	225	Not Applicable	Not Applicable
	"Washington"	"53"	"Aug., 2022 (provisional)"	"2022/08"	238	Not Applicable	Not Applicable
	"Washington"	"53"	"Sep., 2022 (provisional)"	"2022/09"	192	Not Applicable	Not Applicable
	"Washington"	"53"	"Oct., 2022 (provisional)"	"2022/10"	220	Not Applicable	Not Applicable
	"Washington"	"53"	"Nov., 2022 (provisional)"	"2022/11"	253	Not Applicable	Not Applicable
	"Washington"	"53"	"Dec., 2022 (provisional)"	"2022/12"	319	Not Applicable	Not Applicable
	"Washington"	"53"	"Jan., 2023 (provisional)"	"2023/01"	279	Not Applicable	Not Applicable
	"Washington"	"53"	"Feb., 2023 (provisional)"	"2023/02"	215	Not Applicable	Not Applicable
	"Washington"	"53"	"Mar., 2023 (provisional)"	"2023/03"	172	Not Applicable	Not Applicable
	"Washington"	"53"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jan., 2018"	"2018/01"	61	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Feb., 2018"	"2018/02"	73	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Mar., 2018"	"2018/03"	74	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Apr., 2018"	"2018/04"	68	Not Applicable	Not Applicable
	"West Virginia"	"54"	"May, 2018"	"2018/05"	71	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jun., 2018"	"2018/06"	74	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jul., 2018"	"2018/07"	76	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Aug., 2018"	"2018/08"	85	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Sep., 2018"	"2018/09"	63	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Oct., 2018"	"2018/10"	70	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Nov., 2018"	"2018/11"	58	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Dec., 2018"	"2018/12"	66	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jan., 2019"	"2019/01"	63	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Feb., 2019"	"2019/02"	49	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Mar., 2019"	"2019/03"	67	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Apr., 2019"	"2019/04"	73	Not Applicable	Not Applicable
	"West Virginia"	"54"	"May, 2019"	"2019/05"	58	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jun., 2019"	"2019/06"	56	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jul., 2019"	"2019/07"	82	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Aug., 2019"	"2019/08"	78	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Sep., 2019"	"2019/09"	59	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Oct., 2019"	"2019/10"	77	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Nov., 2019"	"2019/11"	79	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Dec., 2019"	"2019/12"	77	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jan., 2020"	"2020/01"	79	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Feb., 2020"	"2020/02"	66	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Mar., 2020"	"2020/03"	77	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Apr., 2020"	"2020/04"	104	Not Applicable	Not Applicable
